account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m
A-1986ca,2024-01-31,18,3562,2,2,36,10794,2,4,55,14606,5,6,9.0,0.24324324324324326,2.0,-2
A-1986ca,2024-02-29,11,187,0,1,39,8829,2,4,53,13441,2,6,-3.0,-0.075,-1.0,-3
A-1986ca,2024-04-30,27,6685,1,2,38,6872,1,3,74,17666,3,7,21.5,0.5512820512820513,1.0,-1
A-1986ca,2024-05-31,17,3181,0,1,44,9866,1,3,83,18695,3,7,3.5,0.07777777777777778,-0.5,-2
A-1986ca,2024-06-30,9,4887,0,1,53,14753,1,3,82,18502,3,6,-13.0,-0.24074074074074073,-0.5,-2
A-1986ca,2024-07-31,30,4686,3,3,56,12754,3,5,94,19626,4,7,17.0,0.2982456140350877,3.0,-2
A-1986ca,2024-08-31,28,8616,3,2,67,18189,6,5,111,28055,7,7,8.5,0.125,1.5,-3
A-1986ca,2024-10-31,11,4367,0,1,39,12983,3,3,95,25737,6,7,-3.0,-0.075,-1.5,-2
A-1986ca,2024-11-30,26,7968,0,3,37,12335,0,4,104,30524,6,9,20.5,0.5394736842105263,0.0,-1
A-19b2c8,2023-07-31,34,11733,2,4,82,22021,4,8,148,43828,4,12,10.0,0.12048192771084337,1.0,-4
A-19b2c8,2023-08-31,53,23837,4,5,104,41405,6,10,184,64316,8,15,27.5,0.2619047619047619,3.0,-5
A-19b2c8,2023-09-30,29,11558,5,3,116,47128,11,10,174,61976,13,15,-14.5,-0.12393162393162394,2.0,-7
A-19b2c8,2023-10-31,18,2023,3,2,100,37418,12,7,182,59439,16,15,-23.0,-0.22772277227722773,-1.5,-5
A-19b2c8,2023-11-30,27,4848,4,3,74,18429,12,6,178,59834,18,13,3.5,0.04666666666666667,0.0,-3
A-19b2c8,2023-12-31,8,3880,0,1,53,10751,7,6,169,57879,18,13,-14.5,-0.26851851851851855,-3.5,-5
A-19b2c8,2024-01-31,21,7470,0,3,56,16198,4,7,156,53616,16,11,3.5,0.06140350877192982,-2.0,-4
A-19b2c8,2024-02-29,31,9845,1,3,60,21195,1,7,134,39624,13,13,16.5,0.27049180327868855,1.0,-4
A-19b2c8,2024-03-31,35,7189,3,3,87,24504,4,8,140,35255,11,14,9.0,0.10227272727272728,2.5,-5
A-19b2c8,2024-04-30,8,1872,0,1,74,18906,4,7,130,35104,8,12,-25.0,-0.3333333333333333,-2.0,-6
A-19b2c8,2024-05-31,20,5880,2,2,63,14941,5,6,123,36136,6,11,-1.5,-0.0234375,0.5,-4
A-19b2c8,2024-06-30,20,9361,0,2,48,17113,2,5,135,41617,6,12,6.0,0.12244897959183673,-1.0,-3
A-19b2c8,2024-07-31,26,8721,2,3,66,23962,4,7,140,42868,8,12,6.0,0.08955223880597014,1.0,-4
A-1ac5e0,2024-11-30,19,6779,1,2,73,16134,2,7,117,30205,4,12,-8.0,-0.10810810810810811,0.5,-5
A-1ac5e0,2024-12-31,7,1134,2,1,62,14854,3,6,124,31339,6,13,-20.5,-0.3253968253968254,1.5,-5
A-1b7577,2024-11-30,33,11905,1,2,113,37869,3,8,179,56838,8,15,-7.0,-0.06140350877192982,0.0,-6
A-1b7577,2024-12-31,31,14391,2,3,115,43392,4,8,190,65769,10,15,-11.0,-0.09482758620689655,1.0,-5
A-1b9609,2023-12-31,27,540,0,1,138,26958,6,4,330,91461,18,10,-28.5,-0.20503597122302158,-3.0,-3
A-1b9609,2024-01-31,84,31586,2,3,126,38498,2,4,274,88516,12,10,63.0,0.49606299212598426,2.0,-1
A-1b9609,2024-02-29,11,858,1,1,62,16831,2,5,105,28247,5,7,-14.5,-0.23015873015873015,0.5,-4
A-1b9609,2024-03-31,31,2238,0,3,84,18889,2,7,130,27875,4,9,4.5,0.052941176470588235,-1.0,-4
A-1b9609,2024-04-30,14,8008,2,1,56,11104,3,5,119,30353,4,8,-7.0,-0.12280701754385964,1.5,-4
A-1b9609,2024-05-31,7,2457,0,1,52,12703,2,5,114,29534,4,9,-15.5,-0.29245283018867924,-1.0,-4
A-1b9609,2024-06-30,48,12597,3,5,69,23062,5,7,153,41951,7,13,37.5,0.5357142857142857,2.0,-2
A-1b9609,2024-07-31,62,27435,5,7,117,42489,8,13,173,53593,11,17,34.5,0.2923728813559322,3.5,-6
A-1b9609,2024-08-31,9,2167,1,2,119,42199,9,13,171,54902,11,17,-46.0,-0.38333333333333336,-3.0,-11
A-1d5444,2024-04-30,53,19462,7,5,108,37172,13,9,150,47686,13,11,25.5,0.23394495412844038,4.0,-4
A-1d5444,2024-05-31,45,13469,3,3,123,38026,15,9,185,59355,16,12,6.0,0.04838709677419355,-3.0,-6
A-1e1b80,2023-11-30,42,10456,0,2,222,64428,22,9,406,117652,26,17,-48.0,-0.21524663677130046,-11.0,-7
A-1e1b80,2023-12-31,50,9690,2,3,140,31756,4,6,412,106686,28,15,5.0,0.03546099290780142,1.0,-3
A-1e1b80,2024-01-31,14,2450,0,1,106,22596,2,6,346,79644,24,12,-32.0,-0.29906542056074764,-1.0,-5
A-1e1b80,2024-02-29,82,37374,4,3,146,49514,6,6,368,113942,28,14,50.0,0.3401360544217687,3.0,-3
A-1e1b80,2024-03-31,30,4398,2,2,126,44222,6,6,266,75978,10,10,-18.0,-0.14173228346456693,0.0,-4
A-1e1b80,2024-04-30,100,31884,8,4,212,73656,14,8,318,96252,16,12,44.0,0.20657276995305165,5.0,-4
A-1e1b80,2024-05-31,24,4992,0,1,154,41274,10,6,300,90788,16,12,-41.0,-0.2645161290322581,-5.0,-5
A-1e1b80,2024-06-30,100,33316,16,6,224,70192,24,10,350,114414,30,14,38.0,0.1688888888888889,12.0,-4
A-1e1b80,2024-07-31,26,6228,2,2,150,44536,18,8,362,118192,32,14,-36.0,-0.23841059602649006,-6.0,-6
A-1e1b80,2024-08-31,20,9900,4,1,146,49444,22,9,300,90718,32,13,-43.0,-0.2925170068027211,-5.0,-8
A-1e1b80,2024-09-30,96,26014,6,5,142,42142,12,8,366,112334,36,16,73.0,0.5104895104895105,3.0,-3
A-1e1b80,2024-10-31,49,9142,3,5,107,27099,8,11,182,49367,17,18,20.0,0.18518518518518517,0.5,-6
A-1e50e0,2023-04-30,24,3384,0,1,134,34432,18,7,158,45952,18,8,-31.0,-0.22962962962962963,-9.0,-6
A-1e50e0,2023-07-31,18,3168,2,1,18,3168,2,1,152,37600,20,8,18.0,0.9473684210526315,2.0,0
A-1e50e0,2023-10-31,18,10260,0,1,18,10260,0,1,36,13428,2,2,18.0,0.9473684210526315,0.0,0
A-1e50e0,2023-11-30,22,6054,0,3,31,11184,0,4,40,12768,1,5,17.5,0.546875,0.0,-1
A-1e50e0,2024-01-31,8,2192,0,1,30,8246,0,4,39,13376,0,5,-3.0,-0.0967741935483871,0.0,-3
A-1e6fc3,2024-02-29,8,4560,0,1,32,18096,2,3,69,32006,5,6,-4.0,-0.12121212121212122,-1.0,-2
A-1f0636,2024-03-31,55,19862,2,4,99,35529,3,7,166,60172,3,13,33.0,0.33,1.5,-3
A-1f0636,2024-04-30,21,5887,0,3,91,31107,3,8,155,51066,3,11,-14.0,-0.15217391304347827,-1.5,-5
A-1f0636,2024-05-31,43,10735,0,4,119,36484,2,10,163,52151,3,12,5.0,0.041666666666666664,-1.0,-6
A-1f0636,2024-06-30,27,922,0,2,91,17544,0,8,190,53073,3,14,-5.0,-0.05434782608695652,0.0,-6
A-1f0636,2024-07-31,36,11618,0,4,106,23275,0,8,197,54382,3,15,1.0,0.009345794392523364,0.0,-4
A-1f0636,2024-08-31,5,895,0,1,68,13435,0,6,187,49919,2,15,-26.5,-0.38405797101449274,0.0,-5
A-1f0636,2024-09-30,20,8572,0,2,61,21085,0,7,152,38629,0,13,-0.5,-0.008064516129032258,0.0,-5
A-1f0636,2024-10-31,49,10741,4,4,74,20208,4,7,180,43483,4,14,36.5,0.4866666666666667,4.0,-3
A-1f0ac7,2024-01-31,23,5240,0,2,59,16742,3,6,126,34055,8,13,5.0,0.08333333333333333,-1.5,-4
A-1f0ac7,2024-03-31,15,2940,0,1,38,8180,0,3,90,21827,3,9,3.5,0.08974358974358974,0.0,-2
A-1f0ac7,2024-04-30,11,6061,0,1,26,9001,0,2,85,25743,3,7,3.5,0.12962962962962962,0.0,-1
A-1f0ac7,2024-05-31,11,1771,1,1,37,10772,1,3,90,24784,2,7,-2.0,-0.05263157894736842,1.0,-2
A-1f0ac7,2024-06-30,26,4746,1,3,48,12578,2,5,86,20758,2,8,15.0,0.30612244897959184,0.5,-2
A-1f0ac7,2024-07-31,22,6682,4,3,59,13199,6,6,85,22200,6,8,3.5,0.058333333333333334,3.0,-3
A-1f0ac7,2024-08-31,6,1752,0,1,54,13180,5,7,91,23952,6,9,-18.0,-0.32727272727272727,-2.5,-6
A-1f0ac7,2024-09-30,29,8674,3,3,57,17108,7,7,105,29686,9,11,15.0,0.25862068965517243,1.0,-4
A-1f0ac7,2024-10-31,17,2504,0,2,52,12930,3,6,111,26129,9,12,-0.5,-0.009433962264150943,-1.5,-4
A-1f559b,2024-01-31,18,10188,1,2,109,45158,8,10,169,54780,10,14,-27.5,-0.25,-2.5,-8
A-1f559b,2024-02-29,4,2112,0,1,102,43673,8,10,135,49936,8,12,-45.0,-0.4368932038834951,-4.0,-9
A-1f559b,2024-04-30,23,6404,1,2,27,8516,1,3,136,53674,9,13,21.0,0.75,1.0,-1
A-1f559b,2024-05-31,11,495,0,1,34,6899,1,3,136,50572,9,13,-0.5,-0.014285714285714285,-0.5,-2
A-1f559b,2024-07-31,22,5224,0,2,33,5719,0,3,60,14235,1,6,16.5,0.4852941176470588,0.0,-1
A-1f559b,2024-08-31,24,5632,2,2,46,10856,2,4,80,17755,3,7,13.0,0.2765957446808511,2.0,-2
A-1f7acb,2023-09-30,22,8503,1,2,80,31564,12,8,114,44721,14,11,-7.0,-0.08641975308641975,-4.5,-6
A-1f7acb,2023-10-31,17,4635,1,2,66,25135,9,7,123,45580,15,11,-7.5,-0.11194029850746269,-3.0,-5
A-1f7acb,2023-11-30,41,9801,0,4,80,22939,2,8,164,55381,15,15,21.5,0.2654320987654321,-1.0,-4
A-1f7acb,2023-12-31,27,11294,1,3,85,25730,2,7,165,57294,14,15,-2.0,-0.023255813953488372,0.5,-4
A-1f7acb,2024-01-31,4,1940,0,1,72,23035,1,8,138,48170,10,13,-30.0,-0.410958904109589,-0.5,-7
A-1f7acb,2024-02-29,9,3465,0,1,40,16699,1,4,120,39638,3,10,-6.5,-0.15853658536585366,-0.5,-3
A-1f7acb,2024-03-31,32,11039,4,2,45,16444,4,3,130,42174,6,9,25.5,0.5543478260869565,4.0,-1
A-1f7acb,2024-04-30,31,11653,2,3,72,26157,6,5,144,49192,7,12,10.5,0.14383561643835616,0.0,-2
A-1f7acb,2024-05-31,14,4978,2,2,77,27670,8,6,117,44369,9,9,-17.5,-0.22435897435897437,-1.0,-4
A-1f7acb,2024-06-30,65,12487,7,5,110,29118,11,9,155,45562,15,12,42.5,0.38288288288288286,5.0,-4
A-1f7acb,2024-07-31,36,11454,2,4,115,28919,11,10,187,55076,17,13,-3.5,-0.03017241379310345,-2.5,-6
A-1f7acb,2024-08-31,25,7616,5,2,126,31557,14,10,203,59227,22,14,-25.5,-0.20078740157480315,0.5,-8
A-1f7acb,2024-09-30,39,14033,5,5,100,33103,12,10,210,62221,23,17,8.5,0.08415841584158416,1.5,-5
A-1f7acb,2024-10-31,13,676,0,1,77,22325,10,8,192,51244,21,16,-19.0,-0.24358974358974358,-5.0,-7
A-1f7acb,2024-11-30,8,4776,3,1,60,19485,8,7,186,51042,22,16,-18.0,-0.29508196721311475,0.5,-6
A-1f7acb,2024-12-31,11,1529,0,1,32,6981,3,3,132,40084,15,13,0.5,0.015151515151515152,-1.5,-2
A-202b67,2024-05-31,12,3060,0,1,12,3060,0,1,52,13130,6,4,12.0,0.9230769230769231,0.0,0
A-202b67,2024-06-30,51,11620,4,5,63,14680,4,6,96,21124,5,9,45.0,0.703125,4.0,-1
A-202b67,2024-07-31,17,438,0,2,80,15118,4,7,94,15664,5,8,-14.5,-0.17901234567901234,-2.0,-5
A-202b67,2024-08-31,20,5968,1,2,88,18026,5,8,100,21086,5,9,-14.0,-0.15730337078651685,-1.0,-6
A-22d9d2,2024-04-30,55,16650,7,6,101,36776,8,9,164,46804,8,15,32.0,0.3137254901960784,6.5,-3
A-22d9d2,2024-05-31,55,17290,5,5,131,42653,13,11,195,61229,13,16,17.0,0.12878787878787878,1.0,-6
A-22d9d2,2024-06-30,40,21472,0,4,150,55412,12,12,227,82101,13,16,-15.0,-0.09933774834437085,-6.0,-8
A-22d9d2,2024-07-31,53,12647,0,4,148,51409,5,10,249,88185,13,16,5.5,0.03691275167785235,-2.5,-6
A-22d9d2,2024-08-31,29,9869,0,3,122,43988,0,10,253,86641,13,17,-17.5,-0.14227642276422764,0.0,-7
A-22d9d2,2024-09-30,20,8778,2,2,102,31294,2,8,252,86706,14,16,-21.0,-0.20388349514563106,2.0,-6
A-241e75,2024-09-30,22,8470,0,1,44,10736,6,2,56,13616,6,2,11.0,0.24444444444444444,-3.0,-1
A-241e75,2024-10-31,8,3656,0,1,19,7891,0,2,36,10464,3,3,2.5,0.125,0.0,-1
A-241e75,2024-11-30,15,8325,0,1,34,16216,0,3,45,17349,3,4,5.5,0.15714285714285714,0.0,-2
A-2446e3,2024-02-29,90,12952,2,5,162,25596,4,9,218,52086,6,11,54.0,0.3312883435582822,1.0,-4
A-2446e3,2024-03-31,24,792,0,1,150,21952,4,8,242,52878,6,12,-39.0,-0.2582781456953642,-2.0,-7
A-2446e3,2024-04-30,20,8300,4,1,134,22044,6,7,244,53978,10,13,-37.0,-0.2740740740740741,3.0,-6
A-2446e3,2024-05-31,92,46864,2,4,136,55956,6,6,298,81552,10,13,70.0,0.5109489051094891,0.0,-2
A-2446e3,2024-06-30,26,4238,0,1,138,59402,6,6,288,81354,10,12,-30.0,-0.2158273381294964,-3.0,-5
A-249769,2024-07-31,33,4128,0,3,71,17599,2,6,163,35801,8,14,14.0,0.19444444444444445,-1.0,-3
A-249769,2024-08-31,49,18009,2,5,101,31998,2,8,212,53810,10,16,23.0,0.22549019607843138,2.0,-3
A-249769,2024-09-30,16,7015,0,2,98,29152,2,9,212,58921,10,17,-25.0,-0.25252525252525254,-1.0,-7
A-249769,2024-10-31,54,16354,0,6,119,41378,2,12,190,58977,4,17,21.5,0.17916666666666667,-1.0,-6
A-271f46,2023-04-30,5,2045,0,1,37,7958,2,4,37,7958,2,4,-11.0,-0.2894736842105263,-1.0,-3
A-271f46,2023-05-31,11,5016,0,1,33,11009,0,4,48,12974,2,5,0.0,0.0,0.0,-3
A-271f46,2023-06-30,7,644,0,1,23,7705,0,3,55,13618,2,6,-1.0,-0.041666666666666664,0.0,-2
A-271f46,2023-07-31,22,11094,0,2,40,16754,0,4,77,24712,2,8,13.0,0.3170731707317073,0.0,-2
A-271f46,2023-08-31,6,822,0,1,35,12560,0,4,68,23569,0,8,-8.5,-0.2361111111111111,0.0,-3
A-271f46,2023-10-31,53,12266,0,4,59,13088,0,5,99,29842,0,9,50.0,0.8333333333333334,0.0,-1
A-271f46,2023-11-30,21,9639,0,2,74,21905,0,6,109,34465,0,9,-5.5,-0.07333333333333333,0.0,-4
A-271f46,2023-12-31,22,4013,0,3,96,25918,0,9,124,37834,0,11,-15.0,-0.15463917525773196,0.0,-6
A-271f46,2024-01-31,18,6864,0,2,61,20516,0,7,120,33604,0,10,-3.5,-0.056451612903225805,0.0,-5
A-271f46,2024-02-29,19,3524,1,2,59,14401,1,6,133,36306,1,11,-1.0,-0.016666666666666666,1.0,-4
A-271f46,2024-04-30,43,15555,6,3,62,19079,7,5,123,39595,7,11,33.5,0.5317460317460317,5.5,-2
A-271f46,2024-06-30,33,13992,2,4,76,29547,8,7,113,39935,9,11,11.5,0.14935064935064934,-1.0,-3
A-271f46,2024-07-31,8,3000,2,1,41,16992,4,4,103,36071,11,9,-8.5,-0.20238095238095238,1.0,-3
A-2789e3,2024-10-31,73,16522,2,6,124,23678,2,10,197,45537,7,15,47.5,0.38,2.0,-4
A-2789e3,2024-11-30,22,1593,4,2,114,21095,6,9,170,31545,7,14,-24.0,-0.20869565217391303,3.0,-7
A-2789e3,2024-12-31,33,14383,0,3,128,32498,6,10,189,41284,6,15,-14.5,-0.1124031007751938,-3.0,-7
A-296d7c,2024-02-29,44,19234,4,4,104,37785,6,8,140,44993,8,12,14.0,0.13333333333333333,3.0,-4
A-296d7c,2024-04-30,14,6090,3,1,58,25324,7,5,129,45492,9,10,-8.0,-0.13559322033898305,1.0,-4
A-296d7c,2024-05-31,20,6906,2,2,34,12996,5,3,138,50781,11,11,13.0,0.37142857142857144,0.5,-1
A-296d7c,2024-06-30,32,8988,0,2,66,21984,5,5,133,47166,11,10,15.0,0.22388059701492538,-2.5,-3
A-296d7c,2024-07-31,14,7294,0,1,66,23188,2,5,124,48512,9,9,-12.0,-0.1791044776119403,-1.0,-4
A-296d7c,2024-09-30,26,6422,0,2,40,13716,0,3,106,35700,5,8,19.0,0.4634146341463415,0.0,-1
A-296d7c,2024-10-31,17,1475,0,2,43,7897,0,4,109,31085,2,9,4.0,0.09090909090909091,0.0,-2
A-297a2d,2023-09-30,13,1092,1,1,31,3855,4,3,47,5310,4,5,4.0,0.125,-0.5,-2
A-297a2d,2023-10-31,12,2148,0,1,43,6003,4,4,50,6360,4,5,-3.5,-0.07954545454545454,-2.0,-3
A-297a2d,2023-11-30,11,3287,5,2,36,6527,6,4,61,9647,9,7,-1.5,-0.04054054054054054,4.5,-2
A-297a2d,2023-12-31,19,7148,4,2,42,12583,9,5,73,16438,13,8,7.5,0.1744186046511628,1.5,-3
A-297a2d,2024-01-31,17,5134,1,2,47,15569,10,6,90,21572,14,10,2.0,0.041666666666666664,-3.5,-4
A-297a2d,2024-02-29,34,12516,1,3,70,24798,6,7,106,31325,12,11,16.0,0.22535211267605634,-1.5,-4
A-297a2d,2024-05-31,12,4740,0,1,12,4740,0,1,82,29538,6,8,12.0,0.9230769230769231,0.0,0
A-297a2d,2024-06-30,12,2532,0,1,24,7272,0,2,75,24922,2,7,6.0,0.24,0.0,-1
A-297a2d,2024-09-30,10,4760,3,1,10,4760,3,1,34,12032,3,3,10.0,0.9090909090909091,3.0,0
A-297a2d,2024-10-31,10,3050,0,1,20,7810,3,2,44,15082,3,4,5.0,0.23809523809523808,-1.5,-1
A-297a2d,2024-11-30,11,1298,1,1,31,9108,4,3,43,11640,4,4,1.0,0.03125,-0.5,-2
A-2b9d3e,2023-11-30,49,11279,0,4,68,21023,1,5,91,26188,1,8,39.5,0.572463768115942,-0.5,-1
A-2b9d3e,2023-12-31,33,6912,3,3,82,18191,3,6,117,32183,4,9,8.5,0.10240963855421686,3.0,-3
A-2b9d3e,2024-01-31,12,6768,0,1,94,24959,3,7,119,37481,4,9,-29.0,-0.30526315789473685,-1.5,-6
A-2b9d3e,2024-02-29,19,5132,1,2,64,18812,4,6,132,39835,5,10,-3.5,-0.05384615384615385,-0.5,-4
A-2b9d3e,2024-03-31,55,26461,0,4,86,38361,1,6,168,56552,4,12,39.5,0.4540229885057471,-0.5,-2
A-2b9d3e,2024-04-30,26,10196,1,3,100,41789,2,8,194,66748,5,14,-11.0,-0.10891089108910891,0.5,-5
A-2b9d3e,2024-06-30,15,3128,0,2,41,13324,1,5,127,51685,2,10,2.0,0.047619047619047616,-0.5,-3
A-2b9d3e,2024-07-31,19,8105,0,2,34,11233,0,4,134,53022,2,11,11.5,0.32857142857142857,0.0,-2
A-2b9d3e,2024-09-30,21,8505,0,1,40,16610,0,3,81,29934,1,7,11.5,0.2804878048780488,0.0,-2
A-2b9d3e,2024-10-31,19,2212,2,2,40,10717,2,3,74,21950,2,7,8.5,0.2073170731707317,2.0,-1
A-2b9d3e,2024-11-30,31,7189,3,3,71,17906,5,6,105,29139,5,9,11.0,0.1527777777777778,2.0,-3
A-2b9d3e,2024-12-31,5,400,0,1,55,9801,5,6,95,26411,5,8,-20.0,-0.35714285714285715,-2.5,-5
A-2bc93d,2023-08-31,11,2849,0,1,53,10969,1,5,134,41281,8,13,-10.0,-0.18518518518518517,-0.5,-4
A-2bc93d,2023-09-30,14,4925,0,2,59,14142,1,6,126,38394,5,12,-8.5,-0.14166666666666666,-0.5,-4
A-2bc93d,2023-10-31,27,11309,0,2,52,19083,0,5,132,40247,3,12,14.5,0.27358490566037735,0.0,-3
A-2bc93d,2023-11-30,28,10698,0,2,69,26932,0,4,122,37901,1,9,7.5,0.10714285714285714,0.0,-2
A-2bc93d,2023-12-31,54,17515,4,5,109,39522,4,6,168,53664,5,11,26.5,0.2409090909090909,4.0,-1
A-2bc93d,2024-01-31,28,11501,1,2,110,39714,5,8,162,58797,5,9,-13.0,-0.11711711711711711,-1.0,-6
A-2bc93d,2024-02-29,50,6600,2,5,132,35616,7,11,201,62548,7,12,9.0,0.06766917293233082,-0.5,-6
A-2bc93d,2024-03-31,14,1274,1,2,92,19375,4,9,201,58897,8,14,-25.0,-0.26881720430107525,-0.5,-7
A-2bc93d,2024-04-30,21,8325,2,4,85,16199,5,10,195,55913,10,16,-11.0,-0.12790697674418605,0.5,-6
A-2bc93d,2024-05-31,38,13791,2,3,73,23390,5,8,205,59006,12,17,20.5,0.27702702702702703,0.5,-5
A-2bc93d,2024-06-30,10,1310,0,1,69,23426,4,8,161,42801,8,14,-19.5,-0.2785714285714286,-2.0,-7
A-2bc93d,2024-07-31,49,17416,1,5,97,32517,3,9,182,48716,8,18,25.0,0.25510204081632654,0.0,-4
A-2d1036,2024-08-31,32,4704,6,2,258,79756,14,10,480,126332,22,15,-81.0,-0.3127413127413127,2.0,-8
A-2d1036,2024-09-30,16,9520,0,1,166,58236,10,7,470,126154,22,16,-59.0,-0.3532934131736527,-5.0,-6
A-2e3bad,2023-09-30,33,9440,1,3,87,20042,3,7,137,37573,3,11,6.0,0.06818181818181818,0.0,-4
A-2e3bad,2023-10-31,11,2046,0,1,70,18696,3,6,130,31802,3,11,-18.5,-0.2605633802816901,-1.5,-5
A-2e3bad,2023-11-30,19,6265,0,3,63,17751,1,6,138,35988,3,11,-3.0,-0.046875,-0.5,-3
A-2e3bad,2023-12-31,6,1374,0,1,36,9685,0,4,123,29727,3,10,-9.0,-0.24324324324324326,0.0,-3
A-2e3bad,2024-01-31,18,7469,3,2,43,15108,3,6,113,33804,6,10,5.5,0.125,3.0,-4
A-2e3bad,2024-02-29,23,3931,5,2,47,12774,8,4,110,30525,9,9,11.0,0.22916666666666666,3.5,-2
A-2e4581,2024-11-30,38,10557,6,4,85,23606,9,9,163,41725,15,15,14.5,0.1686046511627907,4.5,-5
A-2ebb4b,2023-07-31,33,1485,3,1,57,14661,3,2,246,52830,6,9,21.0,0.3620689655172414,3.0,-1
A-2ebb4b,2023-08-31,18,6900,0,1,29,7395,1,2,75,17986,2,7,12.5,0.4166666666666667,-0.5,-1
A-2ebb4b,2023-09-30,25,5961,3,3,54,13356,4,5,93,21063,5,9,10.5,0.19090909090909092,2.5,-2
A-2ebb4b,2023-10-31,31,7413,6,3,74,20274,9,7,93,25161,10,8,9.5,0.12666666666666668,4.5,-4
A-2ebb4b,2023-11-30,35,12642,4,3,91,26016,13,9,120,33411,14,10,7.0,0.07608695652173914,-0.5,-6
A-2ebb4b,2023-12-31,13,3484,1,1,79,23539,11,7,133,36895,15,11,-20.0,-0.25,-4.0,-6
A-2ebb4b,2024-01-31,40,19309,1,4,88,35435,6,8,162,55709,15,15,16.0,0.1797752808988764,-1.5,-4
A-2ebb4b,2024-02-29,14,4564,0,2,67,27357,2,5,158,53373,15,14,-12.5,-0.18382352941176472,-1.0,-3
A-2ebb4b,2024-03-31,34,7351,3,3,88,31224,4,7,167,54763,15,12,7.0,0.07865168539325842,2.5,-4
A-2ebb4b,2024-04-30,13,2782,2,1,61,14697,5,5,149,50132,11,10,-11.0,-0.1774193548387097,0.5,-4
A-2ebb4b,2024-05-31,41,18377,4,4,88,28510,9,8,155,55867,11,10,17.5,0.19662921348314608,1.5,-4
A-2ebb4b,2024-06-30,8,688,1,1,62,21847,7,6,150,53071,11,11,-19.0,-0.30158730158730157,-2.0,-5
A-2ebb4b,2024-07-31,21,7286,0,2,70,26351,5,7,131,41048,10,11,-3.5,-0.04929577464788732,-2.5,-5
A-2ebb4b,2024-08-31,20,2608,0,2,49,10582,1,5,137,39092,10,12,5.5,0.11,-0.5,-3
A-2edab2,2024-01-31,9,2295,0,1,24,7378,4,3,55,18148,5,5,1.5,0.06,-2.0,-2
A-2edab2,2024-02-29,37,9795,1,4,46,12090,1,5,92,27943,6,8,32.5,0.6914893617021277,1.0,-1
A-2edab2,2024-03-31,6,2388,0,1,52,14478,1,6,85,27029,6,8,-17.0,-0.32075471698113206,-0.5,-5
A-2edab2,2024-04-30,55,27874,5,4,98,40057,6,9,122,47435,10,11,33.5,0.3383838383838384,4.5,-5
A-2edab2,2024-05-31,52,17171,9,5,113,47433,14,9,159,59523,15,12,21.5,0.18859649122807018,6.5,-4
A-2f6a32,2024-10-31,16,6502,2,2,101,28895,10,9,155,46447,13,15,-26.5,-0.25980392156862747,-2.0,-7
A-2f6a32,2024-11-30,21,6286,1,2,88,19825,9,8,161,46022,11,15,-12.5,-0.1404494382022472,-3.0,-6
A-2f6a32,2024-12-31,28,8434,2,3,65,21222,5,6,189,54456,13,16,9.5,0.14393939393939395,0.5,-3
A-30b4ca,2024-07-31,33,11019,0,4,71,25129,4,8,129,49559,6,12,14.0,0.19444444444444445,-2.0,-4
A-30b4ca,2024-08-31,7,693,0,1,40,11712,0,5,136,50252,6,13,-9.5,-0.23170731707317074,0.0,-4
A-313be3,2023-12-31,36,10214,5,4,58,12658,5,6,157,38793,14,13,25.0,0.423728813559322,5.0,-2
A-313be3,2024-02-29,21,4581,0,3,57,14795,5,7,79,17239,5,9,3.0,0.05172413793103448,-2.5,-4
A-31ab9a,2024-04-30,26,364,4,1,72,15608,4,3,212,79112,18,6,3.0,0.0410958904109589,4.0,-2
A-31ab9a,2024-05-31,20,4704,2,2,70,11380,6,4,170,52548,16,6,-5.0,-0.07042253521126761,0.0,-2
A-31ab9a,2024-06-30,36,10470,2,2,82,15538,8,4,138,32752,8,6,13.0,0.1566265060240964,-1.0,-2
A-31ab9a,2024-07-31,56,28336,8,2,112,43510,12,5,184,59118,16,8,28.0,0.24778761061946902,6.0,-3
A-31ab9a,2024-08-31,19,7698,4,2,65,27101,9,6,100,32791,12,9,-4.0,-0.06060606060606061,1.5,-4
A-32728c,2023-06-30,48,8712,0,3,70,18282,2,4,256,66940,16,9,37.0,0.5211267605633803,-1.0,-1
A-32728c,2023-07-31,22,2816,4,1,70,11528,4,4,218,53954,10,8,-2.0,-0.028169014084507043,4.0,-3
A-32728c,2023-08-31,64,16678,2,3,134,28206,6,7,202,57684,8,9,29.0,0.21481481481481482,0.0,-4
A-32728c,2023-09-30,28,4704,2,1,114,24198,8,5,184,42480,10,9,-15.0,-0.13043478260869565,-1.0,-4
A-32728c,2023-10-31,14,6174,0,1,106,27556,4,5,176,39084,8,9,-32.0,-0.29906542056074764,-2.0,-4
A-32728c,2023-11-30,54,20844,8,3,96,31722,10,5,230,59928,16,11,33.0,0.3402061855670103,7.0,-2
A-32728c,2024-01-31,30,2592,0,2,84,23436,8,5,190,50992,12,10,3.0,0.03529411764705882,-4.0,-3
A-32728c,2024-02-29,40,10166,0,2,70,12758,0,4,166,44480,10,9,25.0,0.352112676056338,0.0,-2
